235094496,0,"ADMIRAL P","2FVD7","UK","MER",18,6,14,4,0.0,"Under way using engines","2023-06-01 14:00:01",54.0232,-3.51163,0.0,314.9,1.0,1.0,0.0,"","2023-06-01 20:00:00",0,0
235095778,0,"NJORD PUFFIN","2GAM3","UK","HSC",19,7,5,4,0.0,"Under way using engines","2023-06-01 14:00:02",54.054,-3.16626,17.2,359.9,1.0,1.0,0.0,"","2023-06-01 15:15:00",1,0
232018002,9121625,"STENA SCOTIA","MDVO8","UK","MER",143,23,126,7,0.0,"Under way using engines","2023-06-01 14:00:02",54.0488,-3.44519,16.7,132.3,1.0,1.0,0.0,"","2023-06-01 15:30:00",1,0
219017203,9656981,"BACKER","OUYN2","DA","HSC",21,7,8,6,0.0,"Under way using engines","2023-06-01 14:00:02",53.9988,-3.31916,0.0,160.0,1.0,1.0,0.0,"","2023-06-01 00:00:00",0,0
219811000,9815018,"DOER","OXEH2","DA","MER",26,8,9,4,0.0,"Under way using engines","2023-06-01 14:00:02",54.0857,-3.57309,7.2,186.1,1.0,1.0,0.0,"","2023-06-01 06:30:00",0,0
235091519,0,"INDIAN RUNNER","2FIJ2","UK","",0,0,0,0,0.0,"Unknown / Not Available","2023-06-01 14:00:02",54.0524,-5.94491,3.9,120.7,1.0,1.0,0.0,"","1970-01-01 00:00:00",0,0
219213000,9759410,"MHO FALCON","OYJX2","DA","HSC",24,10,11,6,0.0,"Under way using engines","2023-06-01 14:00:03",54.0013,-3.51482,0.2,110.0,1.0,1.0,0.0,"","2023-06-01 17:00:00",0,0
2339002,0,"NCI NELLS POINT","?","UK","",8,4,4,2,0.0,"At anchor","2023-06-01 14:00:03",51.3878,-3.2655,0.0,0.0,1.0,1.0,0.0,"HELGOLAND WISCHHAFEN","2024-03-15 18:16:00",0,0
235097729,0,"COMMODORE P","2GIR2","UK","MER",18,6,11,3,0.0,"Under way using engines","2023-06-01 14:00:04",54.0963,-3.63473,0.1,342.1,1.0,1.0,0.0,"","2023-05-10 20:00:00",0,0
255805954,9354375,"ATLANTIS A","CQIG6","PO","MER",134,22,13,14,0.0,"Moored","2023-06-01 14:00:05",53.3471,-6.21016,0.0,321.0,1.0,1.0,0.0,"","2023-05-31 15:13:00",0,0
235118419,0,"ST GOVANS","2JRW7","UK","PLT",19,0,8,0,0.0,"Not defined","2023-06-01 14:00:06",51.7064,-5.05049,0.0,212.2,1.0,1.0,0.0,"","1970-01-01 00:00:00",0,0
232042488,9958925,"MANOR VULCAN","MLRK6","UK","PSG",28,9,10,5,0.0,"Under way using engines","2023-06-01 14:00:07",54.0801,-3.57788,22.1,167.8,1.0,1.0,0.0,"","2023-06-01 16:00:00",0,0
235002249,0,"SARAH H","MYHS9","UK","FSH",14,3,2,2,0.0,"Engaged in fishing","2023-06-01 14:00:07",52.8367,-4.88833,2.0,33.0,1.0,1.0,0.0,"","1970-01-01 00:00:00",0,0
235108493,9751793,"NJORD FREYR","2ICD8","UK","HSC",26,9,6,4,0.0,"Under way using engines","2023-06-01 14:00:08",54.0168,-3.3388,18.6,94.1,1.0,1.0,0.0,"","2023-06-01 18:00:00",0,0
235667000,9235529,"STENA ADVENTURER","VQLZ4","UK","PSG",211,29,187,11,0.0,"Moored","2023-06-01 14:00:08",53.3194,-4.61838,0.0,260.6,1.0,1.0,0.0,"","2023-06-01 10:50:00",0,0
211745870,0,"CARBOCLYDE","DJCR2","GE","HSC",24,9,8,3,0.0,"Under way using engines","2023-06-01 14:00:08",54.0301,-3.44624,2.0,187.7,1.0,1.0,0.0,"","2023-05-25 09:00:00",0,0
235095774,0,"NJORD KITTIWAKE","2GAL7","UK","HSC",19,8,3,4,0.0,"Under way using engines","2023-06-01 14:00:09",54.0835,-3.43806,0.1,237.9,1.0,1.0,0.0,"","2023-06-01 18:00:00",0,0
232033047,0,"ICENI VALOUR","MIPW2","UK","HSC",24,8,12,8,0.0,"Under way using engines","2023-06-01 14:00:10",53.463,-3.51599,0.1,187.9,1.0,1.0,0.0,"","2023-06-01 09:30:00",0,0
220626000,9778765,"DETECTER","OWBO2","DA","PRT",26,10,8,6,0.0,"Moored","2023-06-01 14:00:11",54.0534,-3.44805,24.2,119.9,1.0,1.0,0.0,"","2023-05-23 07:00:00",0,0
235093878,0,"CAPTAIN P","2FSO5","UK","MER",18,6,8,4,0.0,"Under way using engines","2023-06-01 14:00:11",54.063,-3.52863,0.6,262.9,1.0,1.0,0.0,"","2023-06-01 19:00:00",0,0
219513000,9717541,"DEVELOPER","OWPI2","DA","PRT",27,9,9,7,0.0,"Under way using engines","2023-06-01 14:00:12",54.0359,-3.6466,20.2,84.3,1.0,1.0,0.0,"","2023-05-14 16:30:00",0,0
235000379,0,"TORCH","MQJA8","UK","MER",20,9,0,0,0.0,"Under way using engines","2023-06-01 14:00:12",54.0949,-3.22407,0.0,-1.0,1.0,1.0,0.0,"","2023-08-23 19:30:00",0,0
212935000,9388510,"ELBCARRIER","5BKL4","CY","MER",140,22,10,15,0.0,"Under way using engines","2023-06-01 14:00:14",51.4845,-6.01449,16.1,187.5,1.0,1.0,0.0,"","2023-06-02 22:30:00",0,0
235063852,9412385,"SVITZER MUSSELWICK","2AXZ7","UK","TUG",34,12,21,8,0.0,"Under way using engines","2023-06-01 14:00:15",51.6987,-5.06043,8.7,84.0,1.0,1.0,0.0,"","2023-12-31 00:00:00",0,0
