636014570,9484675,"LC ROCHEFORT","A8UX8","LI","MER",229,38,35,22,0.0,"Under way using engines","2023-06-01 00:00:01",54.7358,-5.31815,10.3,143.8,1.0,1.0,0.0,"","2023-06-13 05:00:00",0,0
311404000,9244116,"EUROPEAN HIGHLANDER","C6SN6","BF","PSG",161,25,132,16,0.0,"Under way using engines","2023-06-01 00:00:01",54.934,-5.51618,19.2,244.9,1.0,1.0,0.0,"","2023-06-01 02:00:00",0,0
235091111,9506227,"SEATRUCK PERFORMANCE","2FGR4","UK","MER",142,26,123,13,0.0,"Under way using engines","2023-06-01 00:00:01",53.975,-4.79583,15.8,92.0,1.0,1.0,0.0,"","2023-06-01 04:30:00",0,0
247311100,9479852,"COSTA FAVOLOSA","ICPK","IT","PSG",290,44,249,22,0.0,"Under way using engines","2023-06-01 00:00:02",54.5386,-5.17062,19.9,345.7,1.0,1.0,0.0,"","2023-06-01 05:30:00",0,0
247311100,9479852,"COSTA FAVOLOSA","ICPK","IT","PSG",290,44,249,22,0.0,"Under way using engines","2023-06-01 00:00:02",54.5386,-5.17062,19.9,345.7,1.0,1.0,0.0,"","2023-06-01 05:30:00",0,0
211745870,0,"CARBOCLYDE","DJCR2","GE","HSC",24,9,8,3,0.0,"Under way using engines","2023-06-01 00:00:03",54.0977,-3.23156,0.0,39.6,1.0,1.0,0.0,"","2023-05-25 09:00:00",0,0
2339002,0,"NCI NELLS POINT","?","UK","",8,4,4,2,0.0,"At anchor","2023-06-01 00:00:03",51.3878,-3.2655,0.0,0.0,1.0,1.0,0.0,"HELGOLAND WISCHHAFEN","2024-03-15 18:16:00",0,0
304036000,9106912,"HAV PIKE","V2QP6","AC","MER",88,13,12,8,0.0,"Under way using engines","2023-06-01 00:00:03",54.6525,-5.34232,8.5,167.7,1.0,1.0,0.0,"","2023-06-04 14:00:00",0,0
235076847,9464883,"PACIFIC GREBE","2CYN8","UK","MER",104,18,27,18,0.0,"Moored","2023-06-01 00:00:04",54.1001,-3.21186,0.0,181.2,1.0,1.0,0.0,"","2023-05-08 13:00:00",0,0
311001438,9600372,"FUGRO SCOUT","C6HE6","BF","",83,20,63,14,0.0,"Restricted manoeuvrability","2023-06-01 00:00:04",51.4855,-5.60676,0.0,71.5,1.0,1.0,0.0,"","2023-05-31 21:00:00",0,0
211745870,0,"CARBOCLYDE","DJCR2","GE","HSC",24,9,8,3,0.0,"Under way using engines","2023-06-01 00:00:04",54.0977,-3.23156,0.0,39.6,1.0,1.0,0.0,"","2023-05-25 09:00:00",0,0
311027000,9208394,"EUROPEAN CAUSEWAY","C6RG7","BF","PSG",145,24,100,12,0.0,"Under way using engines","2023-06-01 00:00:04",54.9423,-5.34033,19.8,61.0,1.0,1.0,0.0,"","2023-06-01 01:00:00",0,0
219017203,9656981,"BACKER","OUYN2","DA","HSC",21,7,8,6,0.0,"Moored","2023-06-01 00:00:05",54.0956,-3.22901,0.0,149.4,1.0,1.0,0.0,"","2023-05-31 00:00:00",0,0
246544000,9374686,"JOLYN","PDVR","NL","MER",90,13,12,8,0.0,"Under way using engines","2023-06-01 00:00:06",52.1529,-5.99319,9.2,32.1,1.0,1.0,0.0,"","2023-06-01 12:00:00",0,0
235089436,9198953,"STENA SUPERFAST VIII","2EZR4","UK","PSG",203,25,171,10,0.0,"Under way using engines","2023-06-01 00:00:06",54.9482,-5.27345,20.5,36.8,1.0,1.0,0.0,"","2023-06-01 00:52:00",0,0
235089435,9198941,"STENA SUPERFAST VII","2EZR3","UK","PSG",203,25,164,13,0.0,"Under way using engines","2023-06-01 00:00:06",54.7374,-5.66695,17.7,222.7,1.0,1.0,0.0,"","2023-06-01 00:45:00",0,0
311404000,9244116,"EUROPEAN HIGHLANDER","C6SN6","BF","PSG",161,25,132,16,0.0,"Under way using engines","2023-06-01 00:00:07",54.9338,-5.51701,19.1,245.3,1.0,1.0,0.0,"","2023-06-01 02:00:00",0,0
245497000,9278337,"EEMS DOLLARD","PBLV","NL","MER",89,12,9,6,0.0,"Moored","2023-06-01 00:00:09",51.5563,-2.98217,0.0,147.0,1.0,1.0,0.0,"","2023-05-31 08:00:00",0,0
235095037,8569741,"KATIE GRACE_B_99","2FVY2","UK","FSH",0,0,0,0,0.0,"Under way using engines","2023-06-01 00:00:09",55.2265,-5.08755,1.2,214.5,1.0,1.0,0.0,"","1970-01-01 00:00:00",0,0
